45.650002, 0.160000
50.726398, 1.614700
48.866699, 2.483300
48.823898, 2.270000
-21.278099, 55.515301
55.515301, 2.462800
48.389999, -4.490000
49.120277, 6.177778
48.114700, -1.679400
45.763420, 4.834277
44.836151, -0.580816
43.675819, 7.289429
48.864716, 2.349014
48.801407, 2.130122
48.692055, 6.184417
